Postcode,Latitude,Longitude
N14 5JR,51.632348,-0.14360813
NW7 4SE,51.615721,-0.23927307
EN5 5UW,51.652771,-0.19968796
NW11 9PU,51.580817,-0.2104425
NW4 4TE,51.59727,-0.23398032
EN4 8RE,51.648387,-0.16914519
N9,51.627045,-0.044059925
N12 0RG,51.61215,-0.17447443
EN5 4AQ,51.654538,-0.22125962
NW9 6AJ,51.578919,-0.24011846
NW7 1NX,51.615392,-0.20565961
NW3 7UT,51.564402,-0.19020961
N20 0UH,51.627554,-0.16465266
N3 3LX,51.595608,-0.19683813
EN5 5TZ,51.653326,-0.19891425
N12 9EH,51.614083,-0.1755813
EN4 0NJ,51.66346,-0.18779786
NW9 5WJ,51.604366,-0.25028293
NW11 8RR,51.571158,-0.19569894
NW7 2ET,51.607507,-0.2420315
NW4 3PX,51.578724,-0.23549315
N11 1JE,51.619176,-0.139162
NW11 9BY,51.576247,-0.20558531
EN4 9PF,51.650611,-0.17050112
N3 1LG,51.605504,-0.19127616
N20 0NH,51.625885,-0.17296963
EN5 2AE,51.638518,-0.23161246
NW7 4AD,51.616581,-0.23909532
NW2 1SP,51.561188,-0.20700047
NW11 6JX,51.586722,-0.18157108
NW4 1JE,51.599622,-0.22952844
EN4 8JD,51.640038,-0.16426426
EN5 2HS,51.647814,-0.20130089
HA8 9NT,51.616133,-0.26030264
NW7 2RS,51.613929,-0.2254186
N2 8DG,51.591676,-0.16764386
NW7 4RP,51.616604,-0.24540673
N12 0EH,51.613359,-0.17647693
N12 0EH,51.613359,-0.17647693
NW11 8NJ,51.569029,-0.19871247
N3 3EL,51.595408,-0.2072558
N20 8HR,51.623334,-0.18649322
N11 1EF,51.628157,-0.15096011
N3 2DA,51.602535,-0.1888238
NW9 5AR,51.595695,-0.25916344
EN4 8RQ,51.649413,-0.17092521
NW7 1ND,51.603066,-0.20822494
NW11 0JX,51.583863,-0.20672871
N2 9BU,51.593355,-0.16402471
NW4 1DH,51.58968,-0.21667712
N3 1XP,51.603338,-0.19131893
EN4 8TF,51.642952,-0.16489811
EN4 8AL,51.644134,-0.16976457
EN5 2HX,51.649162,-0.20007668
NW11 8ES,51.571813,-0.19968469
NW11 0PE,51.577228,-0.1997738
N2 0TT,51.572616,-0.17369206
NW2 1PG,51.567164,-0.21497547
N2 9PJ,51.587985,-0.16393805
NW9 6RS,51.588208,-0.25155339
NW2 2BT,51.55754,-0.19834415
N2 9EL,51.590048,-0.16189152
NW11 8EP,51.572596,-0.19971148
EN5 5EW,51.650448,-0.17734514
N2 0BJ,51.577277,-0.16982501
NW7 1PS,51.611227,-0.20325298
NW4 3AQ,51.58462,-0.22993843
N3 2JP,51.599555,-0.1932597
N12 8HT,51.616404,-0.18323052
NW11 7ES,51.579545,-0.19844099
HA8 8LZ,51.619644,-0.27766188
N3 1BL,51.600759,-0.20021515
N3 1UL,51.59883,-0.20229841
NW11 7ES,51.579545,-0.19844099
EN5 5BY,51.651102,-0.17542523
NW2 1HR,51.560696,-0.2077556
HA8 8JP,51.629603,-0.27370144
NW7 3HS,51.62762,-0.2569303
EN5 2QY,51.646121,-0.21706498
NW11 8NL,51.566363,-0.19785111
N11 1JJ,51.619353,-0.14237615
N2 0UA,51.57979,-0.17409728
NW11 9QP,51.584442,-0.20991036
EN5 1BW,51.642109,-0.17194178
EN5 4HY,51.653605,-0.20480142
NW11 0QS,51.582993,-0.19983465
N11 3EH,51.615213,-0.14671959
EN5 3HD,51.651441,-0.22036899
NW3 7TN,51.564525,-0.19474956
HA8 8LW,51.617113,-0.2767177
N12 8HP,51.616047,-0.18281145
N12 8RP,51.617572,-0.17851814
NW9 5DL,51.592085,-0.25707819
N3 2BU,51.603192,-0.19064601
HA8 9NT,51.616133,-0.26030264
HA8 9QF,51.617872,-0.2672275
HA8 9RW,51.620698,-0.25887128
HA8 7HF,51.611577,-0.28004701
EN4 8RQ,51.649413,-0.17092521
HA8 8LW,51.617113,-0.2767177
N3 2HH,51.599511,-0.18807775
EN5 5SN,51.653464,-0.20087485
NW7 3JL,51.619191,-0.253093
NW11 8PD,51.570468,-0.20699612
N12 8PR,51.617019,-0.17706691
NW9,51.584491,-0.26042886
N12 9DY,51.613056,-0.17201157
NW7 2RN,51.610971,-0.22840809
EN5 5UR,51.654153,-0.20183062
NW11 8NE,51.569163,-0.19693231
N12 9LA,51.615548,-0.17153587
EN5 5XP,51.655733,-0.20166688
NW4 2HR,51.585099,-0.21765036
NW11 0AF,51.587936,-0.20023113
EN5 5JG,51.650772,-0.17913907
N2 0QS,51.578759,-0.17777564
N3 1AD,51.607446,-0.19298977
N3 1AD,51.607446,-0.19298977
EN6 2DQ,51.692392,-0.20274624
EN5 5SJ,51.653101,-0.19954476
NW9 5AL,51.595453,-0.26044322
N3 1QP,51.604874,-0.191229
HA8 0LL,51.600737,-0.26692679
N12 9QD,51.614079,-0.17592809
HA8 9UF,51.619272,-0.26643745
EN5 2BB,51.647454,-0.19073447
NW2 1NN,51.565587,-0.21359438
NW4 1PJ,51.598181,-0.21931849
NW4 4DP,51.589726,-0.22268073
NW7 3BY,51.614997,-0.24676868
NW4 1PT,51.601397,-0.23335814
NW7 4PU,51.621841,-0.25046316
NW11 8TJ,51.567655,-0.20534643
N14 5BA,51.629073,-0.13893042
NW4 4EB,51.589836,-0.22520275
EN5 1NW,51.649256,-0.17587516
N12 0LS,51.610535,-0.15857994
NW11 7ES,51.579545,-0.19844099
NW11 8DL,51.564217,-0.19694039
NW11 8DL,51.564217,-0.19694039
EN5 5BY,51.651102,-0.17542523
NW11 0JN,51.580473,-0.20615494
NW11 8HE,51.574797,-0.20194796
NW11 9DS,51.574015,-0.20897795
NW11 0ET,51.586692,-0.2047119
N2 0QS,51.578759,-0.17777564
NW11 7NR,51.574891,-0.1945698
NW4 3NE,51.580652,-0.22558946
NW4 1SY,51.59043,-0.21752835
NW11 0DB,51.581335,-0.2019353
NW9 7BW,51.57277,-0.23367453
N14 7NR,51.628229,-0.13676878
EN5 5EX,51.650594,-0.18384428
NW7 4NT,51.624479,-0.24766009
NW11 9Q,51.579522,-0.2086604
HA8 9RG,51.617964,-0.26310718
NW7 4RS,51.616289,-0.24297776
N20 8JP,51.630472,-0.19398215
NW9 6AB,51.579915,-0.24117689
NW11 7EN,51.579159,-0.19730164
NW4 2TL,51.58372,-0.2221645
NW11 7TS,51.580969,-0.19746095
N3 1QG,51.602285,-0.19365672
N14 7NJ,51.627087,-0.13677222
EN5 5EY,51.651075,-0.18128082
NW4 4QR,51.592728,-0.22617281
N12 9EH,51.614083,-0.1755813
N10 1ET,51.600739,-0.14749668
EN5 2DZ,51.646139,-0.2023356
N20 0BS,51.625999,-0.16182587
N12 8RP,51.617572,-0.17851814
NW7 1QT,51.621927,-0.23104402
EN5 2LP,51.647026,-0.20566836
NW4 2HH,51.58575,-0.21967463
EN5 1PR,51.648529,-0.17944578
NW2 2TJ,51.560988,-0.19803474
N20 8JP,51.630472,-0.19398215
NW11 8JY,51.572407,-0.19736675
NW4 3SA,51.578177,-0.23205053
NW11 8JN,51.574591,-0.19847814
NW4 1PT,51.601397,-0.23335814
N20 8AD,51.635942,-0.20879373
N12 8RS,51.61767,-0.18075321
N3 1TT,51.598817,-0.1991079
N14 5NP,51.636284,-0.14282605
HA8 9QF,51.617872,-0.2672275
N11 1EZ,51.625501,-0.14731174
EN5 5TY,51.654,-0.20068013
N12 9QL,51.6135,-0.17569133
NW7 1BA,51.607738,-0.20791106
NW4 1DL,51.589367,-0.21979309
NW9 6JD,51.590902,-0.25251824
N12 0QB,51.60749,-0.16512976
N20 0BA,51.630207,-0.15665638
N20 8HR,51.623334,-0.18649322
N12 9PN,51.616924,-0.1680716
N20 0SH,51.623538,-0.15457183
NW11 0DG,51.583865,-0.20096937
HA8 8PG,51.619434,-0.27314842
NW2 2LD,51.567032,-0.20278821
NW2 2QP,51.56244,-0.19828034
N3 1LG,51.605504,-0.19127616
N12 9RW,51.62056,-0.1763183
EN4 8AL,51.644134,-0.16976457
EN5 1SB,51.646464,-0.17847336
N11 1JJ,51.619353,-0.14237615
N3 2LX,51.608694,-0.18241185
NW11 0PD,51.576244,-0.19834064
EN5 3HW,51.654349,-0.24512045
N20 9JP,51.632668,-0.16275561
N20 8AJ,51.633958,-0.20488365
N2 8AG,51.590734,-0.16492438
N3 3LL,51.595069,-0.20036788
N3 1QS,51.604892,-0.19184922
NW4 3EU,51.57944,-0.23347369
NW2 1NN,51.565587,-0.21359438
NW11 0NU,51.577955,-0.19850389
N12 8HS,51.616116,-0.18433983
NW4 4NT,51.582905,-0.23429194
NW11 9BY,51.576247,-0.20558531
NW4 3EU,51.57944,-0.23347369
NW4 3XP,51.582704,-0.22932004
EN4 8TB,51.641556,-0.16301782
N3 1PG,51.608978,-0.19027157
HA8 7LF,51.61354,-0.27712745
HA8 7NE,51.612897,-0.27869721
N3 1JH,51.605899,-0.19295011
EN4 8SS,51.64312,-0.16411087
NW4 1HS,51.597707,-0.22239806
HA8 9YA,51.606967,-0.26801819
NW4 2EJ,51.584575,-0.22338693
NW9 6AB,51.579915,-0.24117689
N3 3HP,51.596471,-0.19798789
NW11 0JD,51.583958,-0.20470418
NW11 9QB,51.579226,-0.20812359
NW4 2DY,51.586766,-0.22081861
N20 9BH,51.633605,-0.17560723
NW7 4SD,51.615941,-0.2414023
NW4 2EA,51.586023,-0.22044346
NW4 1PP,51.598393,-0.22260227
NW4 2DG,51.585168,-0.22161719
NW4 1BY,51.590067,-0.21673412
NW11 8ED,51.572026,-0.19829096
NW4 3EU,51.57944,-0.23347369
HA8 7BJ,51.612092,-0.27715337
N12 9AS,51.615694,-0.16071113
NW11 9EB,51.575668,-0.21420937
EN5 5JH,51.649889,-0.1783939
HA8 8QL,51.629119,-0.28051064
N12 9DA,51.615689,-0.17482353
NW4 2QT,51.580427,-0.21550945
EN5 3JX,51.645798,-0.23500047
NW11 7GZ,51.577665,-0.19779373
N3 1LJ,51.605104,-0.18867822
NW4 4EG,51.589343,-0.22413926
NW4 3HY,51.579278,-0.2353129
NW2 1EB,51.566901,-0.20953165
NW9 5JS,51.597036,-0.24958284
N2 8AU,51.589447,-0.16481747
NW2 1PN,51.565314,-0.21633204
NW4 3RY,51.579394,-0.23220539
NW11 7EL,51.580155,-0.19716119
NW2 2DP,51.559872,-0.2091441
NW2 2AA,51.563644,-0.19823274
NW4 2SU,51.584471,-0.22606134
NW4 1EY,51.595996,-0.2157367
NW4 3RD,51.578564,-0.21958022
EN5 5NY,51.656756,-0.1816751
NW7 1EH,51.618162,-0.22523906
N2 0BE,51.575563,-0.17231841
NW9 6SD,51.589461,-0.2499462
NW9 7AE,51.574099,-0.23534031
NW4 1TG,51.591663,-0.21522796
NW2 2ED,51.559499,-0.2070525
NW4 2SH,51.58794,-0.2146665
EN5 1NW,51.649256,-0.17587516
N3 2RY,51.600903,-0.19322063
HA8 9UD,51.619211,-0.26594864
EN5 5DP,51.649213,-0.18647244
N11 3LR,51.615385,-0.15705477
NW9 6RS,51.588208,-0.25155339
N3 2BU,51.603192,-0.19064601
NW2 2NA,51.567781,-0.20770785
EN5 5AH,51.649566,-0.18836644
NW4 1BY,51.590067,-0.21673412
NW11 9TS,51.575851,-0.21267242
NW9 6QS,51.586016,-0.24564708
NW11 8EG,51.5713,-0.19671789
N10 2HT,51.604705,-0.14580452
NW4 2NN,51.583613,-0.21451857
NW11 0ET,51.586692,-0.2047119
EN5 4HR,51.657015,-0.20848344
N3 2JP,51.599555,-0.1932597
N3 1XE,51.603,-0.19274751
N3 1LJ,51.605104,-0.18867822
N2 8AG,51.590734,-0.16492438
NW9 5JE,51.593829,-0.24019191
NW9 5JE,51.593829,-0.24019191
HA8 9BX,51.610572,-0.25703456
N3 1XE,51.603,-0.19274751
N12 8DT,51.612523,-0.18055458
EN5 4AL,51.656931,-0.22664532
EN5 5TN,51.656799,-0.1979091
NW9 6AJ,51.578919,-0.24011846
NW11 9AA,51.575902,-0.20359289
NW7 4AN,51.616457,-0.23741011
NW4 3NE,51.580652,-0.22558946
N3 1XE,51.603,-0.19274751
NW11 8DG,51.563075,-0.19689903
N2 0BL,51.577893,-0.16891991
N2 0JG,51.587632,-0.17129995
NW11 8TJ,51.567655,-0.20534643
N2 0SZ,51.591656,-0.17792366
NW11 8DE,51.565067,-0.19605551
NW4 4UY,51.596429,-0.23310332
N2 9DX,51.59181,-0.16297537
EN5 5UR,51.654153,-0.20183062
EN5 5UW,51.652771,-0.19968796
NW11 7BS,51.575677,-0.19367274
NW4 1BT,51.590361,-0.22072145
N3 1DA,51.601539,-0.20185931
NW11 8JY,51.572407,-0.19736675
N2 9PJ,51.587985,-0.16393805
N12 8PS,51.616911,-0.1770568
NW4 2TH,51.583371,-0.22347718
EN5 5XP,51.655733,-0.20166688
HA8 7JG,51.613799,-0.27643877
N10 2NL,51.605001,-0.14404509
EN5 4HR,51.657015,-0.20848344
N3 3LX,51.595608,-0.19683813
N11 1HR,51.623128,-0.1496621
NW9 5JE,51.593829,-0.24019191
NW4 4LH,51.592871,-0.22908353
N3 2SA,51.600005,-0.19153799
NW11 8PT,51.572375,-0.20468433
NW2 1HR,51.560696,-0.2077556
N12 8NU,51.611164,-0.18104222
N12 0DA,51.611475,-0.17616248
NW4 4QR,51.592728,-0.22617281
NW11 7ST,51.568878,-0.18778082
N3 1BD,51.600431,-0.19703696
EN4 9QS,51.649723,-0.16199383
NW4 1PT,51.601397,-0.23335814
N3 1EX,51.606733,-0.19631076
N3 3NB,51.594372,-0.19775333
NW9 7DE,51.578343,-0.24070356
EN5 1PH,51.649053,-0.17729989
NW4 3BP,51.583529,-0.2303561
N12 0JL,51.605182,-0.17860969
NW7 3JR,51.621003,-0.25461247
NW4 3LY,51.580358,-0.22639472
NW2 2LX,51.562774,-0.2048461
EN5 2LD,51.650469,-0.20498312
NW4 4AX,51.587425,-0.22988716
EN4 9QD,51.652382,-0.16529789
NW9 6AQ,51.582793,-0.24118125
N3 3BP,51.593013,-0.18947688
N2 0LR,51.589968,-0.17516171
EN4 9SF,51.647853,-0.1660445
EN4 9HG,51.653159,-0.1597731
NW9 7AA,51.575986,-0.23764846
N3 3JG,51.592218,-0.19915237
N3 2NS,51.602937,-0.18053346
EN4 9QX,51.649695,-0.16135893
N20 0DU,51.622391,-0.15944351
NW7 2NU,51.60949,-0.22206777
N11 1ER,51.629004,-0.15218272
N3 2QE,51.601242,-0.18718579
EN4 9AP,51.654585,-0.1687075
EN5 3BP,51.645785,-0.22280189
EN5 3BW,51.646513,-0.22336605
NW4 2EH,51.584249,-0.22324087
N3 2JU,51.599396,-0.19406015
NW11 8AJ,51.567809,-0.19541311
EN5 5NY,51.656756,-0.1816751
NW11 9DG,51.576811,-0.20834849
NW4 1LL,51.599815,-0.20968132
NW9,51.584491,-0.26042886
N12 8PR,51.617019,-0.17706691
N2 0DN,51.585788,-0.17991948
NW11 9LY,51.578995,-0.20774298
NW11 8JX,51.572868,-0.19871942
NW9,51.584491,-0.26042886
NW4 1TR,51.592948,-0.21637586
N3 1UX,51.602194,-0.19293836
NW9 7HN,51.582226,-0.24902616
HA8 9EN,51.61053,-0.26268324
N12 9ET,51.612141,-0.1727416
NW7 4BJ,51.618651,-0.23978081
NW11 9PY,51.580507,-0.20955983
HA8,51.606783,-0.27198215
NW11 9SH,51.575969,-0.20624567
N20 8PN,51.631246,-0.19986119
N12 8RT,51.617217,-0.17877794
EN5 3BY,51.647036,-0.22583175
NW4 3HD,51.580307,-0.23257406
EN5 1PR,51.648529,-0.17944578
N12 9UA,51.615863,-0.17039654
N3 3EE,51.589192,-0.20649001
N20 9LL,51.63185,-0.17722377
NW4 1PT,51.601397,-0.23335814
EN4 9TY,51.652418,-0.15777928
NW11 0LU,51.579819,-0.20161986
NW4 2RR,51.589057,-0.21713457
EN5 1PX,51.646931,-0.18480011
NW11 0JA,51.582163,-0.20493369
NW4 1LJ,51.60036,-0.20940001
N3 3EY,51.589638,-0.20862342
NW11 0AL,51.587942,-0.20007208
HA8 7LY,51.612945,-0.27826211
HA8 7NN,51.612634,-0.27973266
EN5 1JP,51.641396,-0.18042524
EN5 4JW,51.654659,-0.20318397
N20 9BH,51.633605,-0.17560723
N20 9BH,51.633605,-0.17560723
N3 3JG,51.592218,-0.19915237
EN5 5SJ,51.653101,-0.19954476
NW11 9TB,51.574996,-0.20905483
NW2 1JP,51.576495,-0.21599536
NW11 9NN,51.578289,-0.20740996
NW4 4RH,51.594483,-0.22626325
N2 9ED,51.590842,-0.16437143
NW7 1AA,51.617648,-0.21977004
N3 2RD,51.598742,-0.18139421
N3 3HJ,51.597689,-0.19707336
N3 3HA,51.590786,-0.20785642
HA8 0EJ,51.602972,-0.26354936
NW4 2DT,51.586693,-0.22015745
EN4 8NU,51.633065,-0.14795724
N12 8AN,51.618555,-0.18161341
EN5 5NS,51.656553,-0.18428553
N12 8DR,51.613517,-0.18259474
N12 8QJ,51.619725,-0.17701626
EN5 5AG,51.649502,-0.19000245
NW4 1JB,51.598875,-0.22649644
N12 9HT,51.618016,-0.17236118
N2 9BJ,51.595147,-0.15962105
NW11 0HD,51.581299,-0.20254291
NW11 0LA,51.580617,-0.20438842
EN4 9QS,51.649723,-0.16199383
N3 2BJ,51.602313,-0.19196611
NW7 3HT,51.625113,-0.25524936
N12 9NA,51.615251,-0.165149
N10 1AN,51.604221,-0.1510518
N11 3DB,51.612105,-0.15723093
N3 2NG,51.606361,-0.18390584
EN5 1NW,51.649256,-0.17587516
NW9 5JE,51.593829,-0.24019191
NW7 4JU,51.625178,-0.23970158
N12 8LD,51.614682,-0.17713166
NW11 9JE,51.580619,-0.21157609
NW2 2QR,51.562686,-0.19909297
NW11 8TJ,51.567655,-0.20534643
NW7 3LN,51.614229,-0.24893596
NW4 2AN,51.586462,-0.21502758
N2 9EL,51.590048,-0.16189152
EN5 1LN,51.647924,-0.17347135
HA8 8DG,51.625462,-0.29486507
EN5 4NS,51.657673,-0.21331527
NW11 8NA,51.569121,-0.19534673
NW4 3HW,51.574723,-0.22838913
N12 8AF,51.616284,-0.17719749
NW9 7BL,51.575111,-0.23922649
NW3 7BS,51.55832,-0.19648117
NW4 4TG,51.595754,-0.23419796
NW11 0QN,51.582654,-0.20002124
NW11 9JJ,51.580253,-0.21059457
N3 1LD,51.604974,-0.19015638
N14 5RJ,51.632689,-0.13618142
N12 7NL,51.613695,-0.17839894
N12 7DN,51.617245,-0.18698152
N12 8QJ,51.619725,-0.17701626
NW7 3JL,51.619191,-0.253093
N10 1AB,51.600194,-0.15058003
N20 0EY,51.629956,-0.1757103
HA8,51.606783,-0.27198215
HA8 9NT,51.616133,-0.26030264
NW4 3HG,51.58137,-0.23329778
EN5 5TN,51.656799,-0.1979091
EN4 8LL,51.635416,-0.1465031
N3 3AU,51.591565,-0.19705598
NW2 1JG,51.569233,-0.21088301
NW4 1QD,51.590405,-0.22183134
NW11 8ND,51.569601,-0.19672742
NW3 7TT,51.564961,-0.1949776
NW4 3RJ,51.57741,-0.21875941
NW3 7TX,51.56613,-0.19266599
NW7 4RY,51.61651,-0.24153921
NW11 0AD,51.586254,-0.20021098
NW4 1PX,51.605165,-0.2268001
EN4 9QB,51.651479,-0.16850018
EN4 9HR,51.654747,-0.15553075
NW7 2EQ,51.604832,-0.23212733
HA8 7RP,51.609106,-0.27706425
N3 2SG,51.598585,-0.1881146
NW11 8JY,51.572407,-0.19736675
NW11 7NA,51.577101,-0.19619964
NW9 6SJ,51.589237,-0.25304407
EN4 8AX,51.648994,-0.1723153
NW11 8ES,51.571813,-0.19968469
N12 0HY,51.605384,-0.18115772
EN5 5UR,51.654153,-0.20183062
HA8 9GB,51.62104,-0.26317751
NW4 1SX,51.590315,-0.21881769
N12 8SP,51.619685,-0.18309952
NW11 0QN,51.582654,-0.20002124
NW2 1QN,51.567555,-0.20877008
NW2 3LL,51.555849,-0.21247569
NW4 3LY,51.580358,-0.22639472
NW11 9EB,51.575668,-0.21420937
EN5 1JL,51.643129,-0.17973435
NW11 0QN,51.582654,-0.20002124
N10 1HG,51.599195,-0.15167468
NW11 0QN,51.582654,-0.20002124
N12 0NS,51.611573,-0.17378988
N12 9RY,51.622014,-0.17615887
N12 9RY,51.622014,-0.17615887
NW11 0ES,51.586398,-0.20433372
HA8 9AA,51.610552,-0.27638844
NW2 3LS,51.55713,-0.21212255
N3 2JL,51.598083,-0.1887699
NW3 7TN,51.564525,-0.19474956
EN5 3DA,51.648358,-0.22586685
NW4 4XG,51.600453,-0.23280274
N12 9QR,51.615992,-0.17632808
EN5 3JS,51.648793,-0.2284373
HA8 9NT,51.616133,-0.26030264
N2 8JN,51.594082,-0.17371189
NW2 2NG,51.565153,-0.20518525
NW7 2RN,51.610971,-0.22840809
NW11 7RX,51.569956,-0.19466433
NW11 9QU,51.582467,-0.20896317
N14 5HE,51.635642,-0.13697076
N20 8ET,51.628499,-0.1890469
EN5 5NY,51.656756,-0.1816751
N3 1PE,51.60787,-0.19190424
NW11 8EE,51.572038,-0.1973669
HA8 8JG,51.61999,-0.27610311
NW4 2HX,51.585081,-0.21824289
NW4 3PD,51.57747,-0.22927813
N12 9LN,51.615631,-0.16647699
HA8 8TE,51.626589,-0.27112858
NW7 2LE,51.607106,-0.24646612
NW7 2RG,51.610931,-0.23113933
NW7 1NX,51.615392,-0.20565961
N11 3HB,51.616127,-0.15104465
N2 8AY,51.590006,-0.16723466
N3 3SN,51.596344,-0.20672804
NW11 0PU,51.580486,-0.19880791
HA8 9NT,51.616133,-0.26030264
NW9 6AG,51.578388,-0.24011009
NW11 8TL,51.565505,-0.20939891
NW9 7AA,51.575986,-0.23764846
EN5 3EA,51.648275,-0.21972688
HA8 7JZ,51.615972,-0.27561979
NW7 4RR,51.617474,-0.24769878
NW2 1DU,51.566457,-0.214628
NW4 3HU,51.578,-0.23464078
N12 9UA,51.615863,-0.17039654
NW2 2DT,51.560125,-0.20861481
NW11 8ED,51.572026,-0.19829096
N2 0NL,51.584867,-0.1617975
NW9 5JE,51.593829,-0.24019191
N20 9JS,51.630486,-0.16415862
NW9 5JL,51.59104,-0.23947682
NW4 3JH,51.583835,-0.22858324
NW2 1EF,51.566641,-0.21076831
NW11 9RX,51.573056,-0.20627377
N2 9ED,51.590842,-0.16437143
N2 0TB,51.591973,-0.17519682
NW11 8ST,51.570017,-0.1986734
NW7 3JJ,51.619128,-0.25248872
NW2 2LD,51.567032,-0.20278821
NW7 4PB,51.625365,-0.24200591
NW7 1EL,51.619487,-0.22250048
NW11 0ES,51.586398,-0.20433372
NW11 6EQ,51.585299,-0.18145466
NW11 8QY,51.569967,-0.20832895
N12 7EA,51.622455,-0.18375451
NW11 0PH,51.577818,-0.20015458
NW9,51.584491,-0.26042886
EN5 5UE,51.651028,-0.19685144
N3 2SZ,51.598922,-0.19594162
NW4 1BX,51.589695,-0.22008342
NW4 1DH,51.58968,-0.21667712
EN5 4PU,51.664187,-0.1988595
NW2 1DZ,51.557464,-0.21516773
NW4 3XE,51.582199,-0.23162019
N12 8RS,51.61767,-0.18075321
NW7 4QE,51.623185,-0.25012254
EN5 1JG,51.646406,-0.17703028
NW2 3EB,51.557255,-0.21562311
NW2 2LX,51.562774,-0.2048461
N10 1ER,51.599134,-0.14663789
EN5 5TS,51.654134,-0.19885329
NW7 4BY,51.616385,-0.2367918
N12 0JD,51.60729,-0.17594027
N20 9HT,51.631711,-0.17581328
NW11 7PH,51.571445,-0.19443217
N3 1LJ,51.605104,-0.18867822
NW4 1DH,51.58968,-0.21667712
EN4 8SF,51.645006,-0.16341316
NW2 2LX,51.562774,-0.2048461
N12 9QG,51.614984,-0.17631069
N3 2AX,51.601371,-0.17521
NW4 2AG,51.585823,-0.21554344
N20 0DG,51.625661,-0.15866103
NW9 5AH,51.594216,-0.25947987
NW7 2LY,51.610418,-0.23585315
N3 1DE,51.60109,-0.19425288
EN5 3EP,51.652145,-0.22057269
N2 0AJ,51.584659,-0.16743541
EN5 2AD,51.638789,-0.23827858
EN5 3LN,51.649362,-0.23098812
N12 8QA,51.618752,-0.17747417
N3 2AE,51.600917,-0.17958898
NW2 3LP,51.557121,-0.21268552
N20 8PN,51.631246,-0.19986119
EN5 3LF,51.645329,-0.23727348
N2 0BD,51.578821,-0.17137945
NW4 4XE,51.599729,-0.23307632
N3 1BY,51.602425,-0.20097235
NW2 2HL,51.561121,-0.19554804
NW4 2QJ,51.582075,-0.21449226
NW7 3JN,51.620737,-0.25364037
NW2 2LD,51.567032,-0.20278821
NW11 8ES,51.571813,-0.19968469
HA8 9QB,51.620187,-0.2705485
N3 2JU,51.599396,-0.19406015
N2 0TT,51.572616,-0.17369206
EN4 8QZ,51.646567,-0.16658786
EN4 8AP,51.645755,-0.17045092
NW11 8ED,51.572026,-0.19829096
NW7 1RS,51.614239,-0.21558469
N3 2SG,51.598585,-0.1881146
N2 9ED,51.590842,-0.16437143
NW11 9EH,51.573156,-0.2110753
EN5 5SN,51.653464,-0.20087485
NW4 2JL,51.589819,-0.2128605
N12 7DR,51.617354,-0.18762721
NW2 1QB,51.56422,-0.21295543
N20 0EJ,51.629426,-0.17515362
NW9 6LE,51.58394,-0.24813755
N11 3HD,51.61728,-0.14946662
N2 8ET,51.592213,-0.16749231
N20 9AA,51.631704,-0.17364612
EN5 5TY,51.654,-0.20068013
EN5 2BD,51.647594,-0.19165398
NW11 8TN,51.563497,-0.21334445
N2 9AB,51.599236,-0.17268207
N12 9PN,51.616924,-0.1680716
NW4 3PY,51.578118,-0.23648357
N12 9DZ,51.61486,-0.17352794
EN5 5XQ,51.654505,-0.20132516
NW11 9SG,51.575446,-0.204953
NW11 7PE,51.573911,-0.19632594
N3 2AN,51.601968,-0.17605245
N20 0SU,51.628726,-0.1648943
NW9 5BY,51.598262,-0.25948399
EN4 8TF,51.642952,-0.16489811
NW3 7TT,51.564961,-0.1949776
N3 2DN,51.604193,-0.18904663
HA8 0LW,51.600825,-0.26673576
NW11 8DN,51.565765,-0.1969946
EN4 8RN,51.649811,-0.17105375
EN5 3JW,51.651066,-0.228898
NW11 7TA,51.570464,-0.18799193
NW2 2LY,51.564949,-0.20595798
N2 8DR,51.593198,-0.17181275
NW11 9DS,51.574015,-0.20897795
NW4 4NY,51.582723,-0.2359733
EN5 4ET,51.656102,-0.20757972
NW3 7TT,51.564961,-0.1949776
NW2 2LD,51.567032,-0.20278821
NW11 6TL,51.573297,-0.1775323
N2 0QL,51.580192,-0.17682346
EN5 5TY,51.654,-0.20068013
NW11 7PE,51.573911,-0.19632594
NW4 3BP,51.583529,-0.2303561
N3 1BJ,51.600986,-0.19980184
NW11 0JS,51.583791,-0.20732335
NW4 3RJ,51.57741,-0.21875941
NW11 8DD,51.566975,-0.1949844
NW11 8AU,51.576037,-0.20126404
N2 9BW,51.592749,-0.16550731
NW7 2EL,51.603547,-0.23522415
NW9,51.584491,-0.26042886
N12 0EP,51.609608,-0.1810322
NW4 3JS,51.582914,-0.22770973
NW2 2PX,51.561648,-0.2023801
NW4 1PT,51.601397,-0.23335814
NW4 4JU,51.591388,-0.22615283
N12 9HR,51.618397,-0.17201362
N11 3ET,51.615653,-0.14953278
NW11 8SR,51.563412,-0.2124677
NW4 1QE,51.590594,-0.22180954
N2 0NL,51.584867,-0.1617975
NW2 1QA,51.564703,-0.21283547
N3 3HN,51.597452,-0.19745815
NW7,51.61547,-0.24117495
N12 8PW,51.622394,-0.17688041
NW4,51.592278,-0.22197477
EN5 5QG,51.658441,-0.18775228
N20 8PE,51.628384,-0.19561106
EN5 1EH,51.64027,-0.18266702
N2 0RP,51.582583,-0.17270071
N20 9HE,51.630117,-0.17389773
N20 8LR,51.632842,-0.2136554
NW11 8DD,51.566975,-0.1949844
NW11 8BJ,51.574666,-0.19980289
